indicator,purchase_date,sale_date,qty,scheme_name,purchase_amount,index_cost,sale_amount,short_term_gain_loss,long_term_gain_loss,clientname,commonscripcode,client_code,revised_cost_price,31st_jan_price,isin,asset_class,short_term_gain_loss_percent,long_term_gain_loss_percent,purchase_price,sale_price,absolute_gain_loss,portfolio_weight,taxable_gain_loss,folio_no,source,account_no
S,2016-01-13,2016-03-15,2.78,ICICI Pru Savings-IDCWD,293.945524,0.0,293.945524,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,8056.69,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-18,2016-03-15,8.697,ICICI Pru Savings-IDCWD,919.5842526,0.0,919.5842526,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2575.32,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-30,2016-03-15,10.292,ICICI Pru Savings-IDCWD,1088.2328536,0.0,1088.2328536,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2176.21,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-12,2016-03-15,0.127,ICICI Pru Savings-IDCWD,13.4284466,0.0,13.4284466,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,176358.96,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-11,2016-03-15,20.875,ICICI Pru Savings-IDCWD,2207.234825,0.0,2207.234825,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1072.94,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-08,2016-03-15,8.255,ICICI Pru Savings-IDCWD,872.849029,0.0,872.849029,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2713.21,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-07,2016-03-15,8.709,ICICI Pru Savings-IDCWD,920.8530822,0.0,920.8530822,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2571.77,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-06,2016-03-15,8.386,ICICI Pru Savings-IDCWD,886.7004188,0.0,886.7004188,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2670.83,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-05,2016-03-15,7.528,ICICI Pru Savings-IDCWD,795.9791024,0.0,795.9791024,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2975.24,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-15,2016-03-15,0.297,ICICI Pru Savings-IDCWD,31.4035326,0.0,31.4035326,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,75412.75,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-04,2016-03-15,22.022,ICICI Pru Savings-IDCWD,2328.5137876,0.0,2328.5137876,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1017.06,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-01,2016-03-15,12.133,ICICI Pru Savings-IDCWD,1282.8924614,0.0,1282.8924614,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1846.01,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-31,2016-03-15,12.127,ICICI Pru Savings-IDCWD,1282.2580466,0.0,1282.2580466,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1846.92,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-08,2016-03-15,0.516,ICICI Pru Savings-IDCWD,54.5596728,0.0,54.5596728,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,43406.18,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-29,2016-03-15,8.098,ICICI Pru Savings-IDCWD,856.2485084,0.0,856.2485084,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2765.82,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-28,2016-03-15,34.444,ICICI Pru Savings-IDCWD,3641.9638952,0.0,3641.9638952,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,650.26,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-23,2016-03-15,6.818,ICICI Pru Savings-IDCWD,720.9066844,0.0,720.9066844,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3285.07,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-22,2016-03-15,7.38,ICICI Pru Savings-IDCWD,780.330204,0.0,780.330204,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3034.9,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-21,2016-03-15,18.266,ICICI Pru Savings-IDCWD,1931.3701228,0.0,1931.3701228,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1226.19,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-18,2016-03-15,6.639,ICICI Pru Savings-IDCWD,701.9799762,0.0,701.9799762,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3373.64,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-17,2016-03-15,9.072,ICICI Pru Savings-IDCWD,959.2351776,0.0,959.2351776,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2468.87,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-16,2016-03-15,7.68,ICICI Pru Savings-IDCWD,812.050944,0.0,812.050944,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2916.35,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-15,2016-03-15,5.396,ICICI Pru Savings-IDCWD,570.5503768,0.0,570.5503768,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,4150.78,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-14,2016-03-15,17.084,ICICI Pru Savings-IDCWD,1806.3904072,0.0,1806.3904072,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1311.03,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-11,2016-03-15,0.665,ICICI Pru Savings-IDCWD,70.314307,0.0,70.314307,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,33680.58,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-10,2016-03-15,6.978,ICICI Pru Savings-IDCWD,737.8244124,0.0,737.8244124,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3209.74,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-09,2016-03-15,8.286,ICICI Pru Savings-IDCWD,876.1268388,0.0,876.1268388,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2703.06,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-20,2016-03-15,1.106,ICICI Pru Savings-IDCWD,116.9437948,0.0,116.9437948,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,20250.98,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-19,2016-03-15,4.444,ICICI Pru Savings-IDCWD,469.8898952,0.0,469.8898952,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5039.96,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-16,2016-03-15,14.924,ICICI Pru Savings-IDCWD,1578.0010792,0.0,1578.0010792,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1500.78,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-21,2016-03-15,3.498,ICICI Pru Savings-IDCWD,369.8638284,0.0,369.8638284,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6402.97,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-22,2016-03-15,1.734,ICICI Pru Savings-IDCWD,183.3458772,0.0,183.3458772,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,12916.72,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-09,2016-03-15,0.131,ICICI Pru Savings-IDCWD,13.8513898,0.0,13.8513898,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,170973.95,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-10,2016-03-15,0.131,ICICI Pru Savings-IDCWD,13.8513898,0.0,13.8513898,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,170973.95,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-04,2016-03-15,3.985,ICICI Pru Savings-IDCWD,421.357163,0.0,421.357163,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5620.47,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-11,2016-03-15,0.152,ICICI Pru Savings-IDCWD,16.0718416,0.0,16.0718416,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,147352.55,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-14,2016-03-15,0.815,ICICI Pru Savings-IDCWD,86.174677,0.0,86.174677,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,27481.7,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-15,2016-03-15,0.399,ICICI Pru Savings-IDCWD,42.1885842,0.0,42.1885842,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,56134.31,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-03,2016-03-15,0.156,ICICI Pru Savings-IDCWD,16.4947848,0.0,16.4947848,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,143574.28,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-02,2016-03-15,0.309,ICICI Pru Savings-IDCWD,32.6723622,0.0,32.6723622,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,72484.1,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-01,2016-03-15,0.351,ICICI Pru Savings-IDCWD,37.1132658,0.0,37.1132658,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,63810.79,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-29,2016-03-15,1.11,ICICI Pru Savings-IDCWD,117.366738,0.0,117.366738,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,20178.01,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-22,2016-03-15,0.382,ICICI Pru Savings-IDCWD,40.3910756,0.0,40.3910756,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,58632.43,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-18,2016-03-15,0.118,ICICI Pru Savings-IDCWD,12.4768244,0.0,12.4768244,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,189810.07,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-17,2016-03-15,0.003,ICICI Pru Savings-IDCWD,0.3172074,0.0,0.3172074,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7465862.66,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-16,2016-03-15,0.094,ICICI Pru Savings-IDCWD,9.9391652,0.0,9.9391652,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,238272.21,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-15,2016-03-15,8.954,ICICI Pru Savings-IDCWD,946.7583532,0.0,946.7583532,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2501.41,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-12,2016-03-15,1.115,ICICI Pru Savings-IDCWD,117.895417,0.0,117.895417,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,20087.52,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-11,2016-03-15,4.583,ICICI Pru Savings-IDCWD,484.5871714,0.0,484.5871714,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,4887.1,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-10,2016-03-15,4.39,ICICI Pru Savings-IDCWD,464.180162,0.0,464.180162,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5101.96,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-09,2016-03-15,4.137,ICICI Pru Savings-IDCWD,437.4290046,0.0,437.4290046,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5413.97,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-08,2016-03-15,12.091,ICICI Pru Savings-IDCWD,1278.4515578,0.0,1278.4515578,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1852.42,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-05,2016-03-15,4.251,ICICI Pru Savings-IDCWD,449.4828858,0.0,449.4828858,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5268.78,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-04,2016-03-15,2.867,ICICI Pru Savings-IDCWD,303.1445386,0.0,303.1445386,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7812.2,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-02,2016-03-15,0.207,ICICI Pru Savings-IDCWD,21.8873106,0.0,21.8873106,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,108200.91,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-02-01,2016-03-15,10.144,ICICI Pru Savings-IDCWD,1072.5839552,0.0,1072.5839552,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2207.96,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-29,2016-03-15,3.439,ICICI Pru Savings-IDCWD,363.6254162,0.0,363.6254162,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,6512.82,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-27,2016-03-15,6.204,ICICI Pru Savings-IDCWD,655.9849032,0.0,655.9849032,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,3610.19,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-01-25,2016-03-15,10.234,ICICI Pru Savings-IDCWD,1082.1001772,0.0,1082.1001772,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2188.55,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-07,2016-03-15,23.798,ICICI Pru Savings-IDCWD,2516.3005684,0.0,2516.3005684,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,941.15,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-08,2016-03-15,0.567,ICICI Pru Savings-IDCWD,59.9521986,0.0,59.9521986,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,39501.92,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-03,2016-03-15,17.865,ICICI Pru Savings-IDCWD,1888.970067,0.0,1888.970067,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1253.71,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-11-04,2016-03-15,9.986,ICICI Pru Savings-IDCWD,1055.8776988,0.0,1055.8776988,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2242.9,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-11-02,2016-03-15,41.731,ICICI Pru Savings-IDCWD,4412.4606698,0.0,4412.4606698,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,536.71,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-30,2016-03-15,10.823,ICICI Pru Savings-IDCWD,1144.3785634,0.0,1144.3785634,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2069.44,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-29,2016-03-15,8.29,ICICI Pru Savings-IDCWD,876.549782,0.0,876.549782,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2701.76,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-28,2016-03-15,15.218,ICICI Pru Savings-IDCWD,1609.0874044,0.0,1609.0874044,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1471.78,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-27,2016-03-15,15.548,ICICI Pru Savings-IDCWD,1643.9802184,0.0,1643.9802184,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1440.54,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-26,2016-03-15,36.548,ICICI Pru Savings-IDCWD,3864.4320184,0.0,3864.4320184,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,612.83,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-23,2016-03-15,30.486,ICICI Pru Savings-IDCWD,3223.4615988,0.0,3223.4615988,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,734.68,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-21,2016-03-15,10.975,ICICI Pru Savings-IDCWD,1160.450405,0.0,1160.450405,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2040.78,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-20,2016-03-15,13.749,ICICI Pru Savings-IDCWD,1453.7615142,0.0,1453.7615142,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1629.03,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-12-02,2016-03-15,10.629,ICICI Pru Savings-IDCWD,1123.8658182,0.0,1123.8658182,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,2107.21,0.0,7429440/49,M,7429440/49|INF109K01738
S,2016-03-04,2016-03-15,0.172,ICICI Pru Savings-IDCWD,18.1865576,0.0,18.1865576,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,130218.53,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-15,2016-03-15,12.104,ICICI Pru Savings-IDCWD,1279.8261232,0.0,1279.8261232,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1850.43,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-14,2016-03-15,18.239,ICICI Pru Savings-IDCWD,1928.5152562,0.0,1928.5152562,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1228.01,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-13,2016-03-15,14.22,ICICI Pru Savings-IDCWD,1503.563076,0.0,1503.563076,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,1575.08,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-10-12,2016-03-15,38.855,ICICI Pru Savings-IDCWD,4108.364509,0.0,4108.364509,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,576.44,0.0,7429440/49,M,7429440/49|INF109K01738
